gsn,drug_concept_id,drug_source_concept_id
023767,40166295,40166295
023807,1750266,1750266
024483,40241595,40241595
024502,19074972,19074972
025485,19078498,19078498
026014,40182371,40182371
027447,778478,778478
029264,19070692,19070692
030107,929889,929889
030823,40131537,40131537
031454,42901955,42901955
032554,42902917,42902917
037040,42799990,42799990
040186,19073408,19073408
040640,42709180,42709180
040887,19129803,19129803
041439,790041,790041
041645,40227099,40227099
042119,40226852,40226852
042601,40238684,40238684
042709,40226969,40226969
042865,45775166,45775166
043118,986148,986148
043424,19065953,19065953
043889,19133433,19133433
044480,40168673,40168673
044517,1380157,1380157
044695,967498,967498
045574,40226969,40226969
045586,19133386,19133386
045970,35603143,35603143
046264,703544,703544
046599,789869,789869
046705,40174575,40174575
048064,19071301,19071301
048484,40173008,40173008
048776,718757,718757
048811,1036550,1036550
048975,40162905,40162905
050239,42799042,42799042
050657,1396723,1396723
050658,40226028,40226028
050905,19099599,19099599
051260,19099614,19099614
051279,19078924,19078924
051495,1140687,1140687
051897,19128820,19128820
052900,19107011,19107011
054680,40236430,40236430
057677,40232446,40232446
057738,19074526,19074526
057764,19075089,19075089
058520,40225813,40225813
058524,46275858,46275858
058878,1797191,1797191
058955,19027888,19027888
059351,19044121,19044121
059746,35605644,35605644
059826,40223330,40223330
060285,43012476,43012476
060315,43011816,43011816
060555,43013317,43013317
060685,35604339,35604339
061417,1194493,1194493
061490,35605877,35605877
061987,703250,703250
062227,40237460,40237460
062538,19125577,19125577
062570,1727477,1727477
062692,46275277,46275277
062761,40224580,40224580
062989,40220937,40220937
063095,19127425,19127425
063431,19127268,19127268
063790,35200291,35200291
063804,40163889,40163889
064119,19130459,19130459
064446,19132560,19132560
064737,42629052,42629052
064874,19075343,19075343
065081,40166423,40166423
065091,19133788,19133788
065175,19127572,19127572
065227,19036799,19036799
065330,40162744,40162744
065958,40172836,40172836
065991,40171592,40171592
066222,19021448,19021448
066260,40173865,40173865
066390,1396632,1396632
066414,922403,922403
066431,1746143,1746143
066479,943117,943117
066497,40237906,40237906
066544,40223219,40223219
066690,19073274,19073274
067196,1361378,1361378
067331,40237253,40237253
067456,40240005,40240005
067949,42709059,42709059
068028,40244415,40244415
068106,742155,742155
068487,40235638,40235638
069288,1593653,1593653
069685,42708198,42708198
070034,739550,739550
070193,40164972,40164972
070588,46234535,46234535
070724,19080125,19080125
072502,45776260,45776260
072786,46275934,46275934
073070,35604315,35604315
073339,45892063,45892063
073654,46221287,46221287
073697,46221750,46221750
074093,46221702,46221702
074678,44785770,44785770
074969,1592359,1592359
075072,35605303,35605303
075352,40175354,40175354
075354,40223749,40223749
075371,35602971,35602971
075383,37002926,37002926
076325,1593889,1593889
076417,40161612,40161612
076487,46221711,46221711
076831,45776405,45776405
076910,35202027,35202027
076969,35200549,35200549
077058,40172602,40172602
077183,35603233,35603233
077432,1594286,1594286
077496,1592734,1592734
078018,793125,793125
078105,40171397,40171397
078119,964324,964324
078589,35201924,35201924
078802,35200375,35200375
079228,35201738,35201738
079435,19128036,19128036
079878,1396572,1396572
080115,792718,792718
080510,747870,747870
080526,37499125,37499125
080802,1525443,1525443
081147,1145673,1145673
081271,739705,739705
081341,37002729,37002729
081671,45776038,45776038
082076,963805,963805
082355,1537596,1537596
082781,702626,702626
082782,702081,702081
083108,779185,779185
083476,35604782,35604782
083493,793254,793254
083642,1525733,1525733
083986,1758588,1758588
084525,747739,747739
084669,1302153,1302153
085915,1396256,1396256
085977,1734414,1734414
086007,1734416,1734416
086060,747711,747711
086284,1734475,1734475
086410,1735844,1735844
086518,1465051,1465051
086895,747773,747773
087021,1466517,1466517
087231,37355175,37355175
087486,37355081,37355081
087870,37355064,37355064
087940,46276116,46276116
088490,1465683,1465683
088552,37355247,37355247
000124,19073029,19073029
000333,974195,974195
000357,974223,974223
000449,19103581,19103581
000481,19079055,19079055
000635,1350489,19026846
000646,1305447,1305447
000724,1163944,1163944
000731,19061494,19061494
000756,1163948,1163948
000761,990499,990499
000887,46221581,1586326
000910,1594973,1594973
000947,1360890,1360890
001071,37496607,37496607
001082,36878782,19135832
001411,730729,730729
001564,19132884,19006141
001594,19084912,19084912
001619,740910,19126899
001623,745466,19136065
001655,19055107,19055107
001755,19078639,19078639
001768,918906,19114013
001770,718583,718583
001772,1502812,1502812
001868,19028349,19028349
001920,1360891,1360891
001989,1560751,1560751
001999,1106647,1106647
002060,1195334,19059711
002102,1515417,1515417
002124,19073619,19073619
002154,19073612,19073612
002290,19024810,19024810
002316,991382,19011933
002335,1308833,1308833
002383,1517913,1517913
002509,19101398,19101398
002528,949279,19112992
002531,19069076,19069076
002696,19009277,19009277
002713,19052683,19052683
002790,1701651,19068959
002893,914244,19135819
002939,1792515,19111979
002962,924311,924311
003197,19077057,19077057
003211,19018977,19018977
003229,19080709,19080709
003284,19076562,19076562
003320,19027913,19027913
003447,19061083,19061083
003448,19059817,19135838
003553,1344996,19052463
003613,1331235,19055338
003615,19081316,46274803
003702,19056154,19055373
003724,951237,1734288
003728,1749008,19112645
003730,40222644,40222644
003755,19046724,19055377
003794,40179658,40179658
003941,908921,908921
003986,19003491,19026712
004168,40223211,40223211
004171,40223464,40223464
004181,1103314,19132975
004240,40166320,40166320
004273,1129105,1129105
004313,1363981,1363981
004372,1112893,1112893
004385,19073713,19073713
004400,928110,928110
004480,998415,998415
004494,1400959,1400959
004537,1309204,1309204
004551,19023844,19023844
004569,935529,935529
004623,1125765,1125765
004634,1396650,1396650
004713,19076525,19076525
004730,40222815,40222815
004748,19024904,19024904
004802,1123534,1123534
004895,752131,752131
005012,42709272,42709272
005159,998392,998392
005308,19080436,19055818
005577,19057320,19057320
005613,19007536,19007536
005627,42898863,42898863
005812,19059903,19059903
006029,19031397,19056220
006083,19041860,19041860
006315,976841,976841
006344,35603143,35603143
006390,1717240,19056402
006404,915855,19056404
006429,1598659,1598659
006601,1511451,1511451
006644,40167758,40167758
006668,947416,947416
006701,1517824,19056509
006728,19080181,19080181
006928,40233721,40233721
006989,1750301,1750301
007163,19058527,19058527
007535,19078254,19078254
007543,19020429,19020429
007741,40046827,40046827
007750,1513876,1513876
007811,40224921,40224921
007953,19075114,19075114
008158,19108456,19108456
008172,19075153,19075153
008670,19060831,19060831
008776,19013986,19013986
008779,1391847,1391847
008814,19009166,19009166
009071,708298,19012129
009165,19074977,19074977
009265,19076960,19076960
009268,1401574,1401574
009339,997892,997892
009393,1836452,1836452
009418,1315656,1315656
009503,1103374,1103374
009522,1189697,19099776
009648,1327256,1327256
009844,43012944,46274561
009983,1548195,19103019
010095,43012278,43012278
010136,42899251,42899251
010208,43012240,43012240
010324,43012274,43012274
011371,1300751,36028193
011594,40232448,40232448
011643,43012028,43012028
011667,19018875,19018875
011690,42899125,42899125
011699,1373225,46274934
011919,942691,19101533
011986,976780,976780
012575,717607,19125398
012712,43012246,43012246
012746,43532998,43532998
012922,1551803,19061368
013207,703244,46274182
013267,40162328,40162328
013423,19025281,19025281
013534,1750268,1750268
013567,40231628,40231628
013901,42898475,42898475
014183,19028170,19028170
014277,900017,900017
014688,42904298,42904298
014766,42898666,42898666
015130,40172218,40172218
015172,19057771,19057771
015175,43560385,46274832
015326,19077607,19077607
015525,40161789,40161789
015587,1363060,1363060
015607,45776670,45776670
015714,45774966,45774966
015910,19057790,19057790
015943,1304850,46275000
016362,43012645,43012645
016419,1331240,1331240
016424,42629595,42629595
016452,44785455,46274876
016522,40169968,40169968
016616,718667,718667
016628,19041154,19041154
016652,19080338,19080338
016884,1750299,1750299
016888,37497301,37497301
016947,19072159,19072159
017104,35606037,35606037
017124,19062879,19062879
017323,792531,792531
017738,19005452,19005452
017872,19069199,19069199
018055,1361191,1361191
018323,37499520,37499520
018430,42801287,1146561
018493,37002765,37002765
018869,702027,702027
019302,43532453,43532453
019334,19072257,19072257
019662,19127419,19127419
019734,1734398,1734397
020242,1529352,1529352
020616,1719007,1719007
020995,19022703,19022703
021400,19079774,19079774
022126,19022704,19022704
022809,1308829,1308829
023143,43013021,43013021
023592,42801011,42801011
023760,40172832,40172832
023780,939908,939908
023786,35603629,35603629
023805,969503,969503
023978,19103353,19103353
024442,919257,919257
024495,1366464,1366464
024680,993343,993343
024816,40233636,40233636
026096,19077941,19077941
026177,736015,736015
027388,1154576,1154576
029161,713853,713853
029189,19072937,19072937
029292,43526678,43526678
030757,46287520,46287520
031613,46287422,46287422
037224,19023333,19023333
038268,19058495,19058495
038942,19133591,19133591
040924,42709184,42709184
041292,42709105,42709105
041440,19077375,19077375
041837,19057009,19057009
044336,718127,718127
045196,19060804,19060804
045351,42801257,42801257
045740,1597238,1597238
046235,19064370,19064370
046293,46275893,46275893
046451,725180,725180
046717,40224479,40224479
047291,1511214,1511214
047318,964278,964278
047452,19070744,19070744
047586,40166828,40166828
047690,42902295,42902295
047896,19071275,19071275
048366,908951,908951
048480,19077795,19077795
048596,1740273,1740273
048731,19064963,19064963
048750,935460,935460
048919,42800017,42800017
050362,42902118,42902118
050840,790235,790235
050910,42708883,42708883
051566,948782,948782
051734,19076530,19076530
052742,19105356,19105356
052761,1304768,1304768
053178,40229062,40229062
053370,19028828,19028828
053531,19127101,19127101
053556,19106263,19106263
054431,40220948,40220948
057852,19112607,19112607
058432,1332495,1332495
058576,916234,916234
058749,19064880,19064880
058772,40175867,40175867
058792,1361462,1361462
058904,778505,778505
059070,1300787,1300787
059419,1036597,1036597
059675,19133720,19133720
059728,19126712,19126712
059805,36026958,36026958
059981,19122582,19122582
060106,19122368,19122368
060302,43011846,43011846
060358,40169906,40169906
060391,19123231,19123231
060440,46275400,46275400
060459,1501311,1501311
061086,40187779,40187779
061091,40176916,40176916
061308,37498983,37498983
062487,902058,902058
062708,19133377,19133377
062851,1128696,1128696
063045,40240211,40240211
063344,19127956,19127956
063391,19127563,19127563
063442,42903071,42903071
063495,1501667,1501667
063636,19033421,19033421
063782,40176918,40176918
064287,42899219,42899219
064416,19132401,19132401
064445,19132563,19132563
064452,46275883,46275883
064603,40221779,40221779
065477,40184725,40184725
065513,19132244,19132244
065597,42800113,42800113
065776,923562,923562
066102,19134227,19134227
066173,40235520,40235520
066245,40232435,40232435
066343,40167773,40167773
066363,40176828,40176828
066425,40223328,40223328
066456,40223365,40223365
066726,40228843,40228843
066750,1718758,1718758
066768,40241977,40241977
067117,40236943,40236943
067152,40239739,40239739
067233,40238492,40238492
067377,40234842,40234842
067440,40241140,40241140
067539,19023458,19023458
067542,19008496,19008496
067606,35603143,35603143
067692,40238670,40238670
067872,40243679,40243679
068016,19123306,19123306
068163,40235624,40235624
068317,44818360,44818360
068485,40239831,40239831
068671,19122150,19122150
068766,19027184,19027184
068916,42799783,42799783
069300,42799207,42799207
069451,42874232,42874232
069602,40169960,40169960
069901,42874030,42874030
070134,46287618,46287618
070225,40221966,40221966
071036,43532499,43532499
071037,43532507,43532507
071294,43525681,43525681
071296,1750295,1750295
071412,44506607,44506607
071414,44506692,44506692
072375,45774870,45774870
072560,45776673,45776673
073465,45892873,45892873
073484,46221776,46221776
073796,46221231,46221231
074062,19121639,19121639
074130,19064766,19064766
074169,19126251,19126251
074943,45776408,45776408
075053,35602949,35602949
075473,40223731,40223731
075590,36250163,36250163
075836,40162172,40162172
076025,42628966,42628966
076625,40221266,40221266
076943,1592798,1592798
077140,718758,718758
077304,1593343,1593343
077337,1594291,1594291
077946,793515,793515
077986,793153,793153
078024,793472,793472
078111,43011978,43011978
078199,42543848,42543848
078412,35201914,35201914
078416,35201916,35201916
078756,35606395,35606395
078788,35603044,35603044
079224,1395621,1395621
079392,1356069,1356069
079422,1511427,1511427
079790,1396751,1396751
079852,794067,794067
080527,37499129,37499129
080560,1146767,1146767
080896,37499824,37499824
081254,1146615,1146615
081261,1146070,1146070
081267,1146724,1146724
081283,37002642,37002642
081314,739391,739391
081621,1201528,1201528
082091,36026963,36026963
082619,1537415,1537415
082701,701995,701995
082965,779439,779439
083240,1759265,1759265
083584,45892294,45892294
083770,1525647,1525647
084228,1301342,1301342
084266,19069200,19069200
084414,793103,793103
084513,747727,747727
084883,747678,747678
085040,1201499,1201499
085098,1758840,1758840
085219,747829,747829
085223,747826,747826
085287,746606,746606
